Id,Date,Transaction
8238,7/27,+19.90
8239,7/23,+77.67
8240,7/21,-32.26
8241,8/28,+24.74
8242,7/19,+41.82
8243,8/26,-77.05
8244,7/28,+78.59
8245,8/22,-57.26
8246,8/14,-40.51
8247,8/13,-26.36
8248,7/22,-52.20
8249,8/2,-11.35
8250,8/7,+30.28
8251,8/15,+11.23
8252,8/18,-58.30
8253,8/11,+9.38
8254,7/9,+94.57
8255,8/27,+10.92
8256,8/16,+84.51
8257,8/24,+0.13
8258,8/21,+23.73
8259,8/15,-29.69
8260,8/8,+3.01
8261,7/13,-9.26
8262,8/7,+59.05
8263,8/7,-26.75
8264,7/24,-32.47
8265,7/24,-83.60
8266,7/2,-82.32
8267,8/6,+38.76
8268,7/24,-39.78
8269,7/20,-11.04
8270,7/14,-93.15
8271,8/6,+11.81
8272,7/3,-99.34
8273,7/12,-77.85
8274,8/21,-86.76
8275,7/29,-79.08
8276,7/4,+29.13
8277,8/27,-29.48
8278,7/6,+3.22
8279,7/12,-56.21
8280,7/4,+15.17
8281,7/14,+84.96
8282,8/29,+48.62
8283,8/22,+99.48
8284,8/9,+93.52
8285,8/25,-7.11
8286,8/1,-90.69
8287,7/4,+67.93
8288,7/14,+81.01
8289,8/27,+97.81
8290,8/27,-64.59
8291,8/30,-18.14
8292,7/27,+10.02
8293,7/17,-31.47
8294,7/21,+47.61
8295,8/15,-3.39
8296,8/9,-87.64
8297,8/21,+34.11
8298,7/20,-58.38
8299,7/23,+58.58
8300,7/22,-87.43
8301,7/29,-65.33
8302,7/3,-2.98
8303,7/23,+9.78
8304,8/16,-98.71
8305,7/18,+96.38
8306,8/13,-23.79
8307,7/28,-87.20
8308,8/7,-85.06
8309,7/22,+59.71
8310,7/8,-87.54
8311,7/28,+97.92
8312,7/21,+39.78
8313,8/19,-76.73
8314,8/4,+39.79
8315,8/26,-66.35
8316,8/21,-1.55
8317,7/17,-34.74
8318,7/2,-8.77
8319,7/9,+86.82
8320,7/11,+98.66
8321,8/23,-6.71
8322,7/31,+51.23
8323,7/25,+94.17
8324,7/11,-1.34
8325,7/24,+61.33
8326,8/21,-47.62
8327,8/8,+5.87
8328,7/7,-12.12
8329,8/20,-91.69
8330,8/12,+78.48
8331,8/20,-27.27
8332,8/11,-51.82
8333,8/7,+73.45
8334,7/8,+44.27
8335,7/26,+1.55
8336,8/20,-3.52
8337,8/22,-89.25
8338,7/28,-32.83
8339,7/19,+79.11
8340,8/21,-48.85
8341,8/19,+23.79
8342,8/27,-91.95
8343,8/25,+6.99
8344,8/15,+25.83
8345,7/16,+14.44
8346,8/8,+83.52
8347,8/30,-75.52
8348,7/9,-12.64
8349,8/2,+46.30
8350,8/15,-97.04
8351,7/7,-97.20
8352,7/8,-46.91
8353,8/31,-23.09
8354,8/25,+60.43
8355,8/3,-38.70
8356,7/27,+15.12
8357,7/23,+0.28
8358,8/10,+39.45
8359,8/26,-27.16
8360,8/11,+53.15
8361,8/14,-92.57
8362,8/14,-66.34
8363,7/16,+83.52
8364,7/17,-0.45
8365,8/28,+35.24
8366,7/26,-28.55
8367,7/9,-14.22
8368,8/8,-83.64
8369,7/19,-80.47
8370,8/7,-5.17
8371,7/20,-45.54
8372,7/19,+84.86
8373,7/24,+10.77
8374,7/17,+81.78
8375,7/27,+30.43
8376,7/5,-28.78
8377,7/19,-64.86
8378,7/12,+73.93
8379,7/18,+91.11
8380,7/15,+2.20
8381,8/29,-31.75
8382,8/17,+79.12
8383,8/28,+90.19
8384,8/2,-28.46
8385,7/11,-26.15
8386,7/2,+41.27
8387,7/18,-56.12
8388,8/31,+67.92
8389,8/28,+19.81
8390,8/14,+22.23
8391,7/19,-26.99
8392,7/26,-43.86
8393,8/9,+19.79
8394,8/22,+17.52
8395,7/29,-16.01
8396,8/19,+20.62
8397,7/22,-66.14
8398,7/1,+71.79
8399,8/11,+89.80
8400,8/19,-40.00
8401,7/5,-5.23
8402,8/18,-72.81
8403,7/3,+31.41
8404,7/9,-2.41
8405,8/13,+50.07
8406,8/12,-60.27
8407,8/29,+56.91
8408,6/30,-15.10
8409,7/25,+96.96
8410,8/10,-95.00
8411,8/12,-59.47
8412,8/17,-14.43
8413,8/7,+89.82
8414,8/7,+65.73
8415,8/20,+92.59
8416,8/17,-3.68
8417,8/5,-9.77
8418,7/31,+22.55
8419,8/31,+49.24
8420,7/31,+38.22
8421,8/1,+19.37
8422,7/18,-52.68
8423,7/1,-21.27
8424,7/16,+44.44
8425,8/10,-64.71
8426,8/31,+28.55
8427,8/7,+72.05
8428,7/29,-58.16
8429,8/9,+53.34
8430,7/12,-36.33
8431,7/29,-20.41
8432,8/20,+81.66
8433,7/27,+52.73
8434,7/2,+91.34
8435,8/29,+20.41
8436,8/31,-40.95
8437,8/11,-53.38
8438,8/29,-24.11
8439,8/30,+42.77
8440,7/7,+53.81
8441,7/5,+15.17
8442,7/8,-48.54
8443,7/1,+13.77
8444,8/4,+38.30
8445,8/22,+19.14
8446,8/31,-2.22
8447,8/2,-6.38
8448,8/30,-84.11
8449,8/9,-98.66
8450,8/27,-65.42
8451,7/11,+78.59
8452,8/20,+70.01
8453,7/11,+80.54
8454,7/31,+23.01
8455,8/26,+88.17
8456,8/31,+96.18
8457,8/29,-38.42
8458,7/7,+79.68
8459,7/20,+98.23
8460,7/26,+84.02
8461,8/4,+25.75
8462,7/15,-63.02
8463,8/4,+64.44
8464,7/10,-29.86
8465,7/28,-96.43
8466,8/3,+9.42
8467,7/19,+56.56
8468,8/6,-5.28
8469,8/27,+99.31
8470,8/2,-99.96
8471,8/15,-9.25
8472,8/20,+32.36
8473,7/3,-77.81
8474,7/24,+44.01
8475,8/24,-60.10
8476,8/5,-18.62
8477,8/6,+21.72
8478,8/6,-89.32
8479,8/20,-98.98
8480,7/5,+83.18
8481,8/28,+81.31
8482,8/16,+19.21
8483,7/26,-13.87
8484,8/7,-32.19
8485,8/22,-42.65
8486,7/30,+35.05
8487,8/28,+60.07
8488,8/29,-24.40
8489,8/13,-16.33
8490,7/5,-6.08
8491,8/6,+58.46
8492,7/14,-30.20
8493,8/26,+23.07
8494,7/18,+78.21
8495,7/25,-2.63
8496,8/20,-40.64
8497,7/13,-52.88
8498,8/14,+76.43
8499,8/27,-95.22
8500,7/14,+21.59
8501,8/27,+30.62
8502,8/24,+96.23
8503,8/20,-99.25
8504,8/7,+28.88
8505,7/25,-79.20
8506,7/6,-10.22
8507,8/4,+12.48
8508,8/28,-49.99
8509,7/20,+90.13
8510,7/17,-88.16
8511,8/6,+27.52
8512,7/1,-0.14
8513,8/2,-48.48
8514,7/14,+60.77
8515,8/17,+41.65
8516,7/26,+58.42
8517,8/16,+36.69
8518,8/28,+52.09
8519,8/27,+12.37
8520,8/19,-88.03
8521,8/6,-5.26
8522,7/18,+86.15
8523,8/19,+5.64
8524,8/1,-0.49
8525,7/11,-84.94
8526,7/31,-96.33
8527,8/4,-39.20
8528,8/29,-26.82
8529,7/6,+50.82
8530,7/26,-15.54
8531,8/8,+6.00
8532,8/26,-67.96
8533,7/11,-1.08
8534,8/3,+42.21
8535,7/18,+24.81
8536,7/22,-28.16
8537,7/9,-33.94
8538,7/30,+55.22
8539,7/1,+95.14
8540,7/21,-50.82
8541,7/23,+2.06
8542,8/10,-54.23
8543,8/28,-93.97
8544,7/30,+36.79
8545,8/21,-54.37
8546,7/27,-40.02
8547,7/27,+54.46
8548,7/23,+98.53
8549,7/17,+1.90
8550,7/24,+91.06
8551,8/8,-92.68
8552,8/25,+8.44
8553,7/8,-52.55
8554,7/18,+84.25
8555,8/22,+16.50
8556,8/21,-54.36
8557,8/12,+41.27
8558,8/15,-84.26
8559,8/28,+60.96
8560,7/20,+39.96
8561,7/17,+77.07
8562,7/13,-58.45
8563,8/3,-14.25
8564,8/16,-3.03
8565,7/29,+79.87
8566,8/31,-28.20
8567,8/1,+34.22
8568,7/27,+54.61
8569,8/28,-21.36
8570,7/2,+20.52
8571,8/14,-17.43
8572,7/14,+64.74
8573,8/7,+41.14
8574,7/24,+73.44
8575,8/18,+25.77
8576,8/19,+42.86
8577,8/13,+3.63
8578,7/23,+4.60
8579,8/30,+82.36
8580,8/15,+57.57
8581,7/20,-97.06
8582,7/9,-73.25
8583,8/26,-81.20
8584,8/14,+74.96
8585,8/3,+13.59
8586,8/9,-13.70
8587,8/29,+77.76
8588,7/14,+29.80
8589,7/6,-2.59
8590,8/4,-21.32
8591,8/3,+89.79
8592,7/19,-17.72
8593,8/19,-14.98
8594,8/23,-48.95
8595,8/17,+45.30
8596,7/16,-62.82
8597,7/24,-34.84
8598,7/12,-88.05
8599,7/17,-60.05
8600,8/25,+65.95
8601,8/5,-89.42
8602,8/17,+89.03
8603,7/29,+41.44
8604,7/7,+85.42
8605,7/13,+14.23
8606,8/6,+91.18
8607,8/7,-63.32
8608,7/21,-29.68
8609,8/23,+69.27
8610,8/22,-10.69
8611,8/8,-0.44
8612,8/4,-88.35
8613,7/4,+11.08
8614,7/30,+9.42
8615,8/23,-11.62
8616,8/17,-61.60
8617,7/3,-26.09
8618,7/30,+27.31
8619,8/21,+31.89
8620,8/2,-47.39
8621,8/30,+15.50
8622,8/30,+60.35
8623,7/20,-48.34
8624,7/10,-17.92
8625,7/22,+57.35
8626,8/16,-90.81
8627,7/22,-73.62
8628,8/20,-82.55
8629,8/8,-10.35
8630,8/24,+38.22
8631,7/29,+59.00
8632,8/29,-20.29
8633,8/7,+11.25
8634,8/22,-44.36
8635,7/26,+28.57
8636,8/21,-84.95
8637,8/11,+89.32
8638,7/25,-61.06
8639,8/10,+86.32
8640,7/24,-90.60
8641,7/26,+82.06
8642,8/29,-97.16
8643,7/11,-75.37
8644,7/7,-85.18
8645,8/19,+44.80
8646,7/5,-71.09
8647,7/31,-7.74
8648,7/15,+14.68
8649,7/28,-13.87
8650,7/12,-92.07
8651,8/11,+7.21
8652,7/1,+92.55
8653,8/13,+89.06
8654,7/6,+95.99
8655,8/15,-63.15
8656,8/18,+14.96
8657,8/11,-48.92
8658,8/19,+45.10
8659,7/8,+15.90
8660,7/8,-4.69
8661,7/25,-81.25
8662,7/10,+55.11
8663,8/11,-65.13
8664,8/30,-49.68
8665,8/3,-46.33
8666,8/12,+78.24
8667,8/18,+95.80
8668,7/25,+20.31
8669,7/26,+98.48
8670,8/25,+47.57
8671,8/29,+89.49
8672,7/12,-65.49
8673,8/21,+21.39
8674,8/11,-90.14
8675,8/19,+30.81
8676,7/20,+80.28
8677,8/9,+66.97
8678,7/19,-66.45
8679,8/4,+44.98
8680,7/11,+0.07
8681,7/2,-69.04
8682,7/28,+91.12
8683,7/14,+37.26
8684,8/19,-39.21
8685,7/8,+60.16
8686,7/21,-62.44
8687,7/23,-36.52
8688,8/1,+1.31
8689,7/6,-46.29
8690,7/10,+86.65
8691,8/8,+58.80
8692,7/28,+15.79
8693,7/3,+35.68
8694,8/24,+50.25
8695,7/22,-12.22
8696,7/3,-57.92
8697,7/15,-56.91
8698,8/20,+86.64
8699,7/23,-83.43
8700,8/17,+11.91
8701,7/30,-41.57
8702,7/16,-62.56
8703,8/22,-35.80
8704,8/10,-76.34
8705,7/7,+10.61
8706,7/2,+84.62
8707,7/16,-84.61
8708,7/12,-25.31
8709,7/13,+50.49
8710,7/8,-0.64
8711,7/24,+63.55
8712,7/13,+54.93
8713,7/19,-28.19
8714,8/19,-67.32
8715,8/17,+21.40
8716,8/23,+10.54
8717,7/4,-30.08
8718,7/15,+22.82
8719,7/3,-62.75
8720,7/12,-62.74
8721,8/4,+46.84
8722,7/29,+96.92
8723,8/10,-86.51
8724,8/11,-1.86
8725,8/23,-64.26
8726,8/7,+41.47
8727,8/28,-77.13
8728,7/19,+16.40
8729,7/27,-86.41
8730,8/26,+57.58
8731,7/27,-91.95
8732,7/16,+55.56
8733,8/12,-75.87
8734,7/1,-70.88
8735,8/4,-53.71
8736,7/7,+99.29
8737,8/14,-6.44
8738,7/17,-21.24
8739,8/23,-24.02
8740,8/13,+49.89
8741,8/28,-99.70
8742,7/24,+68.24
8743,7/12,+45.79
8744,8/17,+96.92
8745,8/9,+85.00
8746,7/21,-12.20
8747,8/8,+15.26
8748,7/14,+51.30
8749,8/10,+14.30
8750,7/23,-34.36
8751,7/24,-24.26
8752,7/3,+96.40
8753,8/13,-17.77
8754,8/8,+6.12
8755,7/28,-94.04
8756,7/1,-44.55
8757,7/12,-30.95
8758,8/31,-8.34
8759,7/29,-97.71
8760,7/4,-63.78
8761,8/11,-41.32
8762,7/22,-98.44
8763,8/6,-95.59
8764,7/24,+16.84
8765,8/23,+78.02
8766,7/5,-89.39
8767,7/30,+71.80
8768,7/15,-63.25
8769,8/22,-66.53
8770,7/9,+21.43
8771,8/16,+72.48
8772,7/10,+34.44
8773,8/28,+24.25
8774,8/2,-22.66
8775,7/27,+74.50
8776,7/1,+83.33
8777,8/9,+30.66
8778,7/31,+83.02
8779,8/27,+60.06
8780,8/15,+11.93
8781,7/15,+34.78
8782,7/9,+46.51
8783,7/14,+91.16
8784,7/11,+35.00
8785,8/14,-80.74
8786,8/18,-88.70
8787,8/23,+67.15
8788,7/22,-85.02
8789,8/26,-44.90
8790,8/9,+2.47
8791,8/29,+31.01
8792,8/26,+46.47
8793,8/8,-64.47
8794,7/17,-5.87
8795,7/12,-85.80
8796,8/16,+2.09
8797,8/6,-8.11
8798,7/17,-83.82
8799,8/20,-89.46
8800,8/1,+49.75
8801,8/17,+74.97
8802,8/31,+59.15
8803,7/13,+93.34
8804,7/13,-32.63
8805,8/25,-34.66
8806,7/18,-16.71
8807,8/27,+40.78
8808,7/28,+16.54
8809,8/20,+56.05
8810,7/11,+16.51
8811,7/24,-35.81
8812,8/31,+19.63
8813,8/4,+92.52
8814,8/12,+78.76
8815,7/11,+91.91
8816,7/6,-85.95
8817,8/23,+76.75
8818,8/29,-18.78
8819,8/30,-87.23
8820,8/29,-54.64
8821,7/12,+2.87
8822,8/26,+14.14
8823,8/19,-15.98
8824,8/26,-6.12
8825,8/10,+5.82
8826,8/13,-9.68
8827,7/3,-55.20
8828,8/27,+66.45
8829,8/15,-62.92
8830,8/14,-14.69
8831,7/12,-86.18
8832,8/25,+44.95
8833,7/15,+12.51
8834,8/5,+42.43
8835,7/14,+88.03
8836,8/10,+88.82
8837,8/6,+70.75
8838,6/30,+13.45
8839,7/1,+74.51
8840,7/4,-52.97
8841,8/18,+99.90
8842,8/30,-90.99
8843,8/22,-86.31
8844,7/20,+26.91
8845,8/5,+84.77
8846,7/22,+98.27
8847,7/10,+55.00
8848,7/18,-79.69
8849,7/26,-21.39
8850,8/29,+36.58
8851,8/13,+64.24
8852,8/25,+96.25
8853,7/12,+96.71
8854,8/17,-91.97
8855,8/9,-40.27
8856,8/1,+0.10
8857,7/30,-14.30
8858,8/17,-30.08
8859,8/26,-73.53
8860,8/10,+63.58
8861,7/26,+63.11
8862,8/7,+2.96
8863,7/21,-79.35
8864,7/28,+78.81
8865,7/30,-23.41
8866,7/3,-87.57
8867,7/14,-1.84
8868,8/27,+19.72
8869,8/10,+2.92
8870,7/24,-34.25
8871,8/2,-61.34
8872,7/20,-80.33
8873,7/18,-10.92
8874,8/16,+32.03
8875,7/5,-9.93
8876,7/18,+48.48
8877,7/15,-14.50
8878,7/16,+77.82
8879,7/7,-22.61
8880,8/2,+66.46
8881,7/22,+13.90
8882,7/6,-6.90
8883,7/29,-54.03
8884,7/13,-53.33
8885,8/24,+53.14
8886,8/16,+50.43
8887,8/7,-88.18
8888,8/5,+5.12
8889,8/1,+89.70
8890,8/15,+42.55
8891,7/1,-21.99
8892,8/25,+64.80
8893,8/25,-77.00
8894,7/4,+29.44
8895,7/3,+17.70
8896,8/17,-58.18
8897,8/2,-59.37
8898,8/4,+98.56
8899,8/21,+15.67
8900,7/31,-37.05
8901,7/18,-83.43
8902,7/21,-39.80
8903,7/11,-20.54
8904,7/7,-66.61
8905,7/14,+28.47
8906,7/5,-11.34
8907,7/20,+81.32
8908,8/4,+52.68
8909,7/17,+10.68
8910,8/7,-0.82
8911,8/9,-78.27
8912,8/6,-52.57
8913,8/13,+30.00
8914,7/10,-17.13
8915,8/22,-2.42
8916,7/12,+47.11
8917,8/29,-29.28
8918,8/29,+64.07
8919,8/6,+70.73
8920,7/31,-18.12
8921,8/14,-82.90
8922,8/21,+58.21
8923,8/24,-21.34
8924,8/13,+8.09
8925,8/16,+98.48
8926,8/21,-54.03
8927,7/12,+14.81
8928,7/5,-18.66
8929,7/16,-66.48
8930,7/15,-66.91
8931,8/11,+60.68
8932,8/30,-83.17
8933,8/19,+93.81
8934,8/9,-18.96
8935,8/5,-62.28
8936,7/10,+61.91
8937,7/7,+23.03
8938,8/20,-20.73
8939,8/18,-64.03
8940,8/23,-87.58
8941,8/24,+25.81
8942,8/8,-7.52
8943,7/23,-54.45
8944,8/2,-41.99
8945,7/29,+43.27
8946,8/21,-19.94
8947,8/10,-14.01
8948,7/1,+54.61
8949,8/25,+68.60
8950,7/6,-2.36
8951,7/15,-85.59
8952,7/22,-40.86
8953,8/24,+86.64
8954,7/27,+76.97
8955,7/9,+61.77
8956,8/6,-99.59
8957,7/4,+37.12
8958,8/9,-32.86
8959,7/21,+15.39
8960,7/30,+64.34
8961,8/7,-48.79
8962,7/14,-12.69
8963,7/14,+13.06
8964,7/1,-41.91
8965,8/29,-14.63
8966,7/28,-84.14
8967,8/11,-75.00
8968,7/3,-58.42
8969,7/29,+77.38
8970,8/21,+95.52
8971,8/21,-1.82
8972,8/9,-84.09
8973,7/3,+81.19
8974,7/13,-71.37
8975,7/30,+3.42
8976,8/24,-72.60
8977,7/5,-49.40
8978,7/26,-24.49
8979,8/24,+59.76
8980,8/18,-75.49
8981,7/14,-39.40
8982,8/29,+72.45
8983,8/7,+82.63
8984,7/10,-27.72
8985,7/6,-79.87
8986,7/30,+82.87
8987,7/25,-56.21
8988,8/31,+86.72
8989,8/12,-6.54
8990,8/18,-57.77
8991,8/2,-91.00
8992,7/1,+27.98
8993,7/30,-26.58
8994,8/27,+59.21
8995,8/11,+97.84
8996,7/18,-75.42
8997,7/19,+2.92
8998,7/10,+40.24
8999,8/29,+19.53
9000,7/15,-77.42
9001,8/13,+88.06
9002,7/20,+80.69
9003,8/20,-50.30
9004,8/19,-64.14
9005,7/13,-12.92
9006,7/24,+57.54
9007,8/24,+57.56
9008,8/2,-49.72
9009,8/20,+83.77
9010,8/22,-33.98
9011,7/24,+41.48
9012,7/3,+55.51
9013,7/8,-28.10
9014,8/12,+4.08
9015,7/31,+4.68
9016,7/14,-71.52
9017,7/25,-90.82
9018,7/6,-65.27
9019,8/6,+38.09
9020,8/13,-79.78
9021,7/30,+22.91
9022,7/17,+60.39
9023,7/31,+99.56
9024,7/25,+15.88
9025,7/8,+46.13
9026,7/30,-95.93
9027,8/4,+99.85
9028,7/26,+84.93
9029,7/31,-2.42
9030,7/21,+5.14
9031,8/23,-84.32
9032,7/17,-97.85
9033,8/12,+34.82
9034,8/1,+32.83
9035,7/23,+34.01
9036,7/16,-67.88
9037,8/21,+10.83
9038,8/14,-18.49
9039,7/29,-27.84
9040,8/14,-43.57
9041,7/26,-50.75
9042,8/22,+31.94
9043,7/4,-36.66
9044,8/12,+89.93
9045,7/4,-61.21
9046,8/8,-50.62
9047,8/23,+4.52
9048,7/12,-69.69
9049,8/24,+73.33
9050,7/23,-76.96
9051,7/20,+20.44
9052,7/26,+2.50
9053,7/22,-68.13
9054,8/15,-52.75
9055,7/24,+39.17
9056,8/25,-30.69
9057,7/12,+17.40
9058,8/23,-47.52
9059,8/19,-54.90
9060,7/8,-47.09
9061,8/21,+68.99
9062,8/20,+63.97
9063,7/20,-98.04
9064,7/17,+56.74
9065,8/15,-59.16
9066,7/29,-47.86
9067,7/27,+30.90
9068,8/25,+74.86
9069,8/17,+18.36
9070,8/29,+32.77
9071,7/24,-95.69
9072,7/14,+73.53
9073,8/17,-18.33
9074,7/17,-57.20
9075,8/27,+11.01
9076,7/20,-77.26
9077,8/7,-53.95
9078,8/28,-66.02
9079,7/27,+88.29
9080,8/18,+81.78
9081,8/11,-75.32
9082,7/10,-98.37
9083,8/7,-52.83
9084,7/13,-84.46
9085,8/15,-80.09
9086,7/4,-48.63
9087,8/19,+46.45
9088,7/7,-97.42
9089,8/14,+5.52
9090,7/10,-21.24
9091,7/30,+63.45
9092,7/24,-44.78
9093,8/24,+58.52
9094,8/22,-45.06
9095,7/24,-36.57
9096,8/8,+97.61
9097,8/22,-10.04
9098,7/23,+54.48
9099,8/12,+91.92
9100,8/15,+58.48
9101,7/3,+82.15
9102,7/30,-55.33
9103,8/26,-85.58
9104,7/21,+61.58
9105,8/14,-71.28
9106,7/6,-26.23
9107,8/23,-44.39
9108,8/27,+59.26
9109,7/24,+82.00
9110,7/14,-33.36
9111,8/1,-78.68
9112,7/21,-35.68
9113,7/21,+79.59
9114,8/15,+32.11
9115,8/2,+20.63
9116,7/21,+64.39
9117,8/24,-27.32
9118,8/19,+79.38
9119,8/2,+88.08
9120,8/2,-93.34
9121,8/5,-57.01
9122,7/6,-97.50
9123,7/21,+69.52
9124,7/5,-77.49
9125,8/7,-31.35
9126,7/19,+84.20
9127,7/21,+46.96
9128,8/17,+57.09
9129,8/1,+93.67
9130,8/7,+64.64
9131,7/2,-12.98
9132,7/30,-26.89
9133,7/17,-61.39
9134,8/16,+24.42
9135,8/18,+51.71
9136,7/2,-44.38
9137,8/22,+49.44
9138,7/15,+55.86
9139,7/12,-22.37
9140,7/28,-79.10
9141,7/28,+78.79
9142,8/30,+2.61
9143,8/28,-34.03
9144,8/1,+52.03
9145,8/3,+96.10
9146,8/24,-46.54
9147,7/6,-88.02
9148,7/23,+41.52
9149,8/22,-4.77
9150,7/29,-9.76
9151,8/1,-58.29
9152,7/24,-67.11
9153,8/5,+70.04
9154,8/24,+33.71
9155,8/1,+34.44
9156,8/29,+68.94
9157,8/14,+77.56
9158,7/1,-93.89
9159,7/15,+33.36
9160,7/8,+33.78
9161,7/31,+83.04
9162,8/19,+0.04
9163,8/26,-84.83
9164,8/4,-84.44
9165,8/24,-47.98
9166,8/7,-33.10
9167,7/18,+15.15
9168,7/26,+27.57
9169,8/21,+10.56
9170,7/26,-58.45
9171,8/13,+11.62
9172,7/21,-93.34
9173,8/24,+83.02
9174,8/23,-90.96
9175,8/26,+7.39
9176,8/22,+56.68
9177,8/7,+41.03
9178,7/31,+68.56
9179,7/5,-94.65
9180,8/21,-77.76
9181,7/23,+26.71
9182,7/22,+72.93
9183,8/20,+33.63
9184,7/27,+19.21
9185,7/17,+22.02
9186,8/24,-12.05
9187,7/8,-29.05
9188,8/7,-96.87
9189,8/11,-97.54
9190,8/8,-79.20
9191,7/29,-9.50
9192,8/14,-22.88
9193,7/3,+32.65
9194,7/28,-92.91
9195,8/30,-0.07
9196,7/2,-13.03
9197,7/10,+24.88
9198,8/20,+71.59
9199,7/5,+32.84
9200,7/9,-27.74
9201,8/18,-50.26
9202,8/15,+81.94
9203,8/12,-20.90
9204,8/19,-40.47
9205,7/25,+84.81
9206,7/15,-45.02
9207,8/1,+90.60
9208,7/8,+21.80
9209,7/10,-82.12
9210,8/21,+7.32
9211,8/28,-90.36
9212,8/20,-80.91
9213,7/22,-47.90
9214,8/5,+17.18
9215,8/21,+11.80
9216,7/16,+81.48
9217,7/11,-91.37
9218,7/6,-91.13
9219,8/16,-88.16
9220,8/12,-79.07
9221,8/30,+33.60
9222,8/4,+50.00
9223,8/19,+18.36
9224,7/8,+58.33
9225,7/18,-75.02
9226,8/19,+41.13
9227,8/14,+63.88
9228,7/22,+7.24
9229,8/27,-29.04
9230,8/13,+93.71
9231,8/16,-88.76
9232,8/3,+65.67
9233,7/2,-55.41
9234,8/2,-34.16
9235,8/27,+33.16
9236,7/25,-93.11
9237,8/6,+80.10
9238,8/1,-23.27
9239,7/5,+16.65
9240,8/20,-64.25
9241,8/27,-52.83
9242,7/25,-75.75
9243,7/6,+97.25
9244,8/29,-77.76
9245,7/22,+85.53
9246,8/20,+34.09
9247,7/31,+19.59
9248,8/19,+18.57
9249,7/1,+42.34
9250,7/7,+8.27
9251,7/20,-81.30
9252,7/14,+43.82
9253,8/1,-61.54
9254,7/8,+10.38
9255,7/4,-29.06
9256,8/16,-3.14
9257,8/5,-66.27
9258,7/16,-10.22
9259,8/29,-99.04
9260,8/4,+23.56
9261,7/30,+88.46
9262,7/18,+58.58
9263,7/13,+25.23
9264,8/4,-52.15
9265,8/10,-15.28
9266,8/1,+69.97
9267,8/11,+44.11
9268,7/28,+49.48
9269,8/28,-46.14
9270,7/28,+8.41
9271,8/1,-81.80
9272,7/20,-36.90
9273,8/28,-74.16
9274,7/9,-31.28
9275,8/10,-22.94
9276,7/4,-74.18
9277,7/26,+24.93
9278,8/11,+3.47
9279,7/9,+41.07
9280,8/23,+73.01
9281,8/20,-40.05
9282,7/6,+32.59
9283,7/25,-26.32
9284,8/11,+62.26
9285,7/3,+58.60
9286,8/28,-86.58
9287,7/12,+14.14
9288,7/7,+76.25
9289,8/2,+76.82
9290,7/4,-80.41
9291,7/22,-75.99
9292,7/2,-9.26
9293,8/27,-48.79
9294,7/26,-97.55
9295,7/6,+81.16
9296,7/9,-46.53
9297,8/3,-26.08
9298,8/18,-55.24
9299,8/18,+72.80
9300,8/29,-37.31
9301,8/10,-38.60
9302,7/4,+91.29
9303,8/4,+88.52
9304,7/2,-83.62
9305,8/4,+41.96
9306,8/9,+76.26
9307,7/14,-58.93
9308,7/14,-68.11
9309,8/22,-24.60
9310,8/29,+6.52
9311,7/28,+82.49
9312,7/14,-77.90
9313,8/21,-80.79
9314,8/11,+28.70
9315,7/14,+86.77
9316,7/21,+10.80
9317,7/20,-39.71
9318,7/30,+57.98
9319,8/5,+59.09
9320,8/14,+9.24
9321,7/12,-9.21
9322,7/21,-19.06
9323,8/10,-74.48
9324,8/19,-16.31
9325,7/28,+31.61
9326,7/25,+69.98
9327,7/11,+8.15
9328,8/7,-3.76
9329,7/26,-54.37
9330,7/23,-84.01
9331,8/5,+6.64
9332,7/30,-89.56
9333,8/4,-59.61
9334,7/28,-49.24
9335,8/13,+15.77
9336,8/18,-0.80
9337,7/18,+95.59
9338,8/20,-54.00
9339,7/26,-60.96
9340,8/7,-19.07
9341,8/2,-62.87
9342,8/3,-14.94
9343,7/26,-9.02
9344,7/21,+64.65
9345,8/28,+9.23
9346,7/20,+34.97
9347,8/6,+55.33
9348,8/2,-83.33
9349,7/16,-87.65
9350,7/3,+90.20
9351,7/2,-25.63
9352,8/16,-31.86
9353,7/3,+29.57
9354,7/7,+5.67
9355,8/6,+48.10
9356,8/11,-44.31
9357,7/2,-77.38
9358,7/4,-76.22
9359,8/20,+89.23
9360,7/30,+92.44
9361,8/12,+42.90
9362,8/24,-72.09
9363,8/29,-8.48
9364,8/6,-51.32
9365,8/26,+43.84
9366,8/1,-47.24
9367,8/20,+20.77
9368,8/14,-15.22
9369,7/31,-33.78
9370,7/26,+60.56
9371,8/6,+92.68
9372,7/2,-96.41
9373,7/28,+56.72
9374,7/19,+16.04
9375,8/24,+56.86
9376,8/8,+71.71
9377,7/12,+29.07
9378,7/8,+59.73
9379,7/21,-19.84
9380,7/4,-95.30
9381,7/16,-11.78
9382,7/5,+41.46
9383,7/29,+41.07
9384,7/16,-32.02
9385,7/16,+33.89
9386,8/29,-0.24
9387,8/19,-83.98
9388,8/18,+64.64
9389,8/18,-51.91
9390,7/17,-40.88
9391,8/28,+43.22
9392,8/29,+25.62
9393,7/6,+91.23
9394,7/22,+64.08
9395,7/16,+41.03
9396,8/29,-74.56
9397,7/23,+99.21
9398,8/24,+33.93
9399,8/25,+61.45
9400,7/29,+11.17
9401,7/18,+53.64
9402,8/10,+82.50
